mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
40555,Istanbul,Kartal,Cevi̇zli̇ Mahallesi̇,0.408,3,High,0.0006,0.0097,0.9641,0.0225,0.0031,423.91,25862,1635
40556,Istanbul,Kartal,Cumhuri̇yet Mahallesi̇,0.4597,3,Very High,0.0002,0.0015,0.9653,0.0317,0.0014,366.08,23697,1780
40557,Istanbul,Kartal,Yakacik Çarşi Mahallesi̇,0.2601,2,Medium,0.1737,0.7938,0.0235,0.0045,0.0045,553.14,18348,1636
40558,Istanbul,Kartal,Çavuşoğlu Mahallesi̇,0.5008,3,Very High,0.0002,0.001,0.9628,0.0338,0.0023,409.65,14968,1332
40559,Istanbul,Kartal,Esentepe Mahallesi̇,0.4759,3,Very High,0.0002,0.0015,0.8649,0.1314,0.0019,375.93,30751,2240
40560,Istanbul,Kartal,Gümüşpinar Mahallesi̇,0.3427,2,High,0.0145,0.7603,0.2205,0.0033,0.0014,485.02,26666,1453
40561,Istanbul,Kartal,Hürri̇yet Mahallesi̇,0.3867,3,High,0.0064,0.1069,0.7626,0.1201,0.0039,487.64,50253,3712
40562,Istanbul,Kartal,Karliktepe Mahallesi̇,0.6308,5,Very High,0.0,0.0,0.0002,0.0003,0.9994,407.66,33479,1805
40563,Istanbul,Kartal,Kordonboyu Mahallesi̇,0.5169,4,Very High,0.0001,0.0004,0.0136,0.9811,0.0047,386.14,12639,732
40564,Istanbul,Kartal,Orhantepe Mahallesi̇,0.5382,4,Very High,0.0001,0.0002,0.0058,0.9932,0.0007,349.81,26248,2063
40565,Istanbul,Kartal,Orta Mahallesi̇,0.35,2,High,0.0117,0.86,0.1205,0.0069,0.0009,449.77,18221,1083
40566,Istanbul,Kartal,Petrol İş Mahallesi̇,0.4724,3,Very High,0.0006,0.0184,0.9593,0.0177,0.0041,445.63,29166,1272
40567,Istanbul,Kartal,Soğanlik Yeni̇ Mahallesi̇,0.3937,3,High,0.0006,0.0156,0.9738,0.0087,0.0012,427.41,28094,1541
40568,Istanbul,Kartal,Topselvi̇ Mahallesi̇,0.385,3,High,0.0004,0.0138,0.9782,0.0074,0.0003,435.12,12580,1143
40569,Istanbul,Kartal,Uğur Mumcu Mahallesi̇,0.3054,2,High,0.0127,0.9625,0.0165,0.0065,0.0018,492.28,40138,687
40570,Istanbul,Kartal,Yakacik Yeni̇ Mahallesi̇,0.2137,1,Low,0.8205,0.1723,0.0062,0.0005,0.0005,546.86,19509,1084
40571,Istanbul,Kartal,Yali Mahallesi̇,0.4179,3,High,0.0001,0.0036,0.9926,0.0035,0.0001,428.04,12104,930
40572,Istanbul,Kartal,Yukari Mahallesi̇,0.4585,3,Very High,0.0058,0.0592,0.8784,0.0456,0.011,450.09,7377,607
40573,Istanbul,Kartal,Yunus Mahallesi̇,0.5198,3,Very High,0.0001,0.0007,0.9337,0.0602,0.0053,398.11,14461,1704
40574,Istanbul,Sancaktepe,Veysel Karani̇ Mahallesi̇,0.2706,2,Medium,0.0668,0.9217,0.008,0.002,0.0015,496.61,26644,1820
40575,Istanbul,Sancaktepe,Akpinar Mahallesi̇,0.3757,3,High,0.0004,0.0405,0.938,0.0181,0.0031,410.92,24636,1884
40576,Istanbul,Sancaktepe,Fati̇h Mahallesi̇,0.3919,3,High,0.0004,0.0566,0.9363,0.0061,0.0006,389.36,38220,1833
40577,Istanbul,Ataşehir,Ferhatpaşa Mahallesi̇,0.4109,3,High,0.0001,0.0362,0.9589,0.0045,0.0002,395.61,20464,1984
40578,Istanbul,Sancaktepe,Eyüp Sultan Mahallesi̇,0.4146,3,High,0.0002,0.0151,0.9807,0.0037,0.0004,359.88,23874,1669
40579,Istanbul,Sancaktepe,Abdurrahmangazi̇ Mahallesi̇,0.2447,1,Medium,0.8871,0.0946,0.0091,0.0072,0.0019,573.96,48213,2437
40580,Istanbul,Sancaktepe,Osmangazi̇ Mahallesi̇,0.3579,3,High,0.0036,0.0857,0.9001,0.0098,0.0008,424.04,52856,3213
40581,Istanbul,Başakşehir,Başakşehi̇r Mahallesi̇,0.4543,4,Very High,0.0011,0.0067,0.0143,0.9596,0.0183,372.22,71244,794
40582,Istanbul,Küçükçekmece,Atakent Mahallesi̇,0.5307,4,Very High,0.0001,0.0005,0.0188,0.9799,0.0007,379.78,105519,1178
40583,Istanbul,Başakşehir,Kayabaşi Mahallesi̇,0.4232,3,High,0.0012,0.0677,0.9124,0.017,0.0017,396.89,112367,1600
40584,Istanbul,Başakşehir,Şahi̇ntepe Mahallesi̇,0.3116,2,High,0.0297,0.886,0.0108,0.0713,0.0022,500.28,31567,4839
40585,Istanbul,Başakşehir,Zi̇ya Gökalp Mahallesi̇,0.5049,4,Very High,0.0001,0.0005,0.0187,0.9731,0.0075,354.04,31210,5840
40586,Istanbul,Küçükçekmece,Mehmet Aki̇f Mahallesi̇,0.5647,4,Very High,0.0001,0.0001,0.0046,0.9943,0.0009,342.9,52374,3037
40587,Istanbul,Küçükçekmece,Söğütlü Çeşme Mahallesi̇,0.5595,4,Very High,0.0001,0.0002,0.0015,0.9919,0.0063,376.6,33564,2565
40588,Istanbul,Küçükçekmece,Kartaltepe Mahallesi̇,0.6061,4,Very High,0.0,0.0001,0.0008,0.9983,0.0007,367.21,1356,1126
40589,Istanbul,Küçükçekmece,Gültepe Mahallesi̇,0.5363,4,Very High,0.0001,0.0007,0.0013,0.9971,0.0008,463.69,29102,1522
40590,Istanbul,Küçükçekmece,Halkali Merkez Mahallesi̇,0.5018,4,Very High,0.0001,0.0004,0.0156,0.9832,0.0007,415.27,80115,3675
40591,Istanbul,Küçükçekmece,Atatürk Mahallesi̇,0.5261,4,Very High,0.0002,0.0004,0.0703,0.927,0.0021,409.52,41529,3041
40592,Istanbul,Küçükçekmece,İnönü Mahallesi̇,0.5445,4,Very High,0.0001,0.0005,0.0184,0.9805,0.0005,448.11,71925,3871
40593,Istanbul,Küçükçekmece,Tevfi̇kbey Mahallesi̇,0.5078,3,Very High,0.0006,0.0058,0.8594,0.1277,0.0065,452.1,35312,2052
40594,Istanbul,Küçükçekmece,Kemalpaşa Mahallesi̇,0.5443,4,Very High,0.0,0.0001,0.0016,0.9975,0.0008,390.19,14351,831
40595,Istanbul,Küçükçekmece,Sultan Murat Mahallesi̇,0.5458,4,Very High,0.0001,0.0004,0.011,0.9867,0.0019,400.6,15551,940
40596,Istanbul,Küçükçekmece,Fevzi̇ Çakmak Mahallesi̇,0.6151,4,Very High,0.0001,0.0001,0.0007,0.9857,0.0134,326.14,26474,1728
40597,Istanbul,Başakşehir,Güverci̇ntepe Mahallesi̇,0.4766,4,Very High,0.0001,0.0032,0.0569,0.9379,0.0019,383.67,76217,4453
40598,Istanbul,Başakşehir,Altinşehi̇r Mahallesi̇,0.4745,3,Very High,0.0002,0.0015,0.9934,0.0041,0.0008,331.04,26909,1396
40599,Istanbul,Küçükçekmece,Yarimburgaz Mahallesi̇,0.4249,3,High,0.0001,0.0016,0.9746,0.0232,0.0004,388.21,8759,1297
40600,Istanbul,Küçükçekmece,Yeni̇ Mahalle Mahallesi̇,0.5521,4,Very High,0.0001,0.0004,0.0185,0.978,0.003,428.5,20150,1231
40601,Istanbul,Küçükçekmece,Cumhuri̇yet Mahallesi̇,0.6114,4,Very High,0.0,0.0,0.0003,0.9976,0.0021,366.08,52736,2281
40602,Istanbul,Küçükçekmece,Yeşi̇lova Mahallesi̇,0.6019,4,Very High,0.0,0.0001,0.0003,0.987,0.0125,379.34,32433,1959
40603,Istanbul,Küçükçekmece,Beşyol Mahallesi̇,0.5842,4,Very High,0.0,0.0,0.0002,0.9995,0.0003,343.72,3638,229
40604,Istanbul,Küçükçekmece,Kanarya Mahallesi̇,0.4605,4,Very High,0.0005,0.0025,0.0065,0.9899,0.0006,491.19,69146,3468
40605,Istanbul,Küçükçekmece,İstasyon Mahallesi̇,0.5704,4,Very High,0.0001,0.0001,0.0056,0.9937,0.0005,368.51,43148,2270
40606,Istanbul,Küçükçekmece,Fati̇h Mahallesi̇,0.5604,4,Very High,0.0002,0.0005,0.0061,0.9684,0.0248,389.36,10921,624
40607,Istanbul,Küçükçekmece,Cennet Mahallesi̇,0.5989,4,Very High,0.0003,0.0008,0.0022,0.9745,0.0222,426.3,2872,1211
40608,Istanbul,Maltepe,Çinar Mahallesi̇,0.4116,3,High,0.0001,0.0012,0.9965,0.0021,0.0002,385.51,20702,775
40609,Istanbul,Maltepe,İdealtepe Mahallesi̇,0.4284,3,High,0.0003,0.0014,0.9594,0.0371,0.0018,379.83,24601,943
40610,Istanbul,Maltepe,Feyzullah Mahallesi̇,0.5706,4,Very High,0.0001,0.0001,0.0014,0.9816,0.0168,365.64,20217,890
40611,Istanbul,Maltepe,Küçükyali Merkez Mahallesi̇,0.3885,3,High,0.0004,0.0237,0.9725,0.0026,0.0008,419.57,25192,1114
40612,Istanbul,Maltepe,Altayçeşme Mahallesi̇,0.4183,3,High,0.0002,0.0033,0.9917,0.0044,0.0005,409.99,32397,1072
40613,Istanbul,Maltepe,Altintepe Mahallesi̇,0.4236,3,High,0.0001,0.0012,0.9911,0.0073,0.0003,395.5,30926,1279
40614,Istanbul,Maltepe,Cevi̇zli̇ Mahallesi̇,0.4778,3,Very High,0.0,0.0001,0.9417,0.0578,0.0003,396.03,40777,2104
40615,Istanbul,Maltepe,Bağlarbaşi Mahallesi̇,0.5055,4,Very High,0.0001,0.0003,0.0718,0.9254,0.0024,348.46,41242,2224
40616,Istanbul,Maltepe,Yali Mahallesi̇,0.5337,4,Very High,0.0003,0.0022,0.0859,0.8623,0.0493,428.04,124,962
40617,Istanbul,Maltepe,Aydinevler Mahallesi̇,0.393,3,High,0.0005,0.0059,0.9811,0.0118,0.0007,411.7,21100,1025
40618,Istanbul,Maltepe,Gi̇rne Mahallesi̇,0.355,2,High,0.0077,0.8563,0.1267,0.0083,0.0009,432.02,19393,729
40619,Istanbul,Maltepe,Findikli Mahallesi̇,0.4219,4,High,0.0022,0.0273,0.0038,0.9599,0.0068,457.25,63583,2227
40620,Istanbul,Maltepe,Esenkent Mahallesi̇,0.2553,1,Medium,0.8844,0.0699,0.0282,0.0167,0.0008,609.58,18361,2015
40621,Istanbul,Maltepe,Gülsuyu Mahallesi̇,0.2563,2,Medium,0.2534,0.6556,0.0527,0.036,0.0024,567.16,14534,2180
40622,Istanbul,Maltepe,Gülensu Mahallesi̇,0.236,1,Medium,0.9241,0.0519,0.017,0.0062,0.0008,636.51,13736,2842
40623,Istanbul,Maltepe,Zümrütevler Mahallesi̇,0.2844,2,Medium,0.3522,0.5642,0.0347,0.0467,0.0023,614.04,88017,3065
40624,Istanbul,Maltepe,Büyükbakkalköy Mahallesi̇,0.2606,2,Medium,0.011,0.9751,0.0135,0.0002,0.0002,474.03,11514,855
40625,Istanbul,Maltepe,Başibüyük Mahallesi̇,0.2893,2,Medium,0.0295,0.9511,0.0145,0.003,0.0019,506.95,26229,2441
40626,Istanbul,Pendik,Dumlupinar Mahallesi̇,0.4179,3,High,0.0259,0.0704,0.8254,0.051,0.0273,519.44,27106,2251
40627,Istanbul,Pendik,Doğu Mahallesi̇,0.5494,3,Very High,0.0003,0.0026,0.8521,0.1364,0.0087,427.75,15083,937
40628,Istanbul,Pendik,Bahçeli̇evler Mahallesi̇,0.4247,3,High,0.0001,0.0017,0.9913,0.0067,0.0002,385.59,12699,1057
40629,Istanbul,Pendik,Fevzi̇ Çakmak Mahallesi̇,0.5131,4,Very High,0.0001,0.001,0.0813,0.9166,0.001,326.14,38410,2123
40630,Istanbul,Pendik,Şeyhli̇ Mahallesi̇,0.4033,3,High,0.0003,0.0274,0.9691,0.0018,0.0013,441.01,19684,1106
40631,Istanbul,Pendik,Kaynarca Mahallesi̇,0.5829,4,Very High,0.0002,0.0006,0.0283,0.9606,0.0104,391.7,46570,2502
40632,Istanbul,Pendik,Ahmet Yesevi̇ Mahallesi̇,0.3013,2,High,0.0219,0.9393,0.0307,0.007,0.0012,507.07,30930,1845
40633,Istanbul,Pendik,Bati Mahallesi̇,0.6076,4,Very High,0.0001,0.0005,0.01,0.9754,0.0141,291.19,13505,931
40634,Istanbul,Pendik,Güzelyali Mahallesi̇,0.5899,4,Very High,0.0002,0.0009,0.0091,0.9783,0.0115,376.54,33562,1838
40635,Istanbul,Pendik,Ertuğrul Gazi̇ Mahallesi̇,0.2591,1,Medium,0.9237,0.0519,0.0159,0.0066,0.002,600.24,12468,3285
40636,Istanbul,Pendik,Harmandere Mahallesi̇,0.3917,3,High,0.0004,0.0137,0.9626,0.0206,0.0027,375.9,9947,444
40637,Istanbul,Pendik,Sapan Bağlari Mahallesi̇,0.5737,4,Very High,0.0001,0.0005,0.0226,0.9677,0.0091,353.95,12396,919
40638,Istanbul,Pendik,Esenler Mahallesi̇,0.471,3,Very High,0.0006,0.0218,0.9503,0.0235,0.0037,437.38,33358,1621
40639,Istanbul,Pendik,Ramazanoğlu Mahallesi̇,0.5106,3,Very High,0.0003,0.0032,0.9543,0.0336,0.0086,377.0,2427,1266
40640,Istanbul,Pendik,Güllü Bağlar Mahallesi̇,0.4169,3,High,0.0001,0.035,0.963,0.0013,0.0005,433.24,19001,1307
40641,Istanbul,Pendik,Yayalar Mahallesi̇,0.3123,2,High,0.006,0.9577,0.0339,0.0006,0.0017,493.03,13555,1066
40642,Istanbul,Pendik,Veli̇baba Mahallesi̇,0.3521,2,High,0.0077,0.9007,0.0788,0.0082,0.0046,499.29,42389,2740
40643,Istanbul,Pendik,Esenyali Mahallesi̇,0.5191,3,Very High,0.0014,0.0295,0.8276,0.1339,0.0076,435.54,14025,985
40644,Istanbul,Pendik,Çinardere Mahallesi̇,0.3271,2,High,0.2619,0.5618,0.1382,0.0235,0.0146,546.78,20956,1435
40645,Istanbul,Pendik,Orta Mahallesi̇,0.3487,2,High,0.0033,0.9057,0.085,0.0055,0.0005,455.29,3317,688
40646,Istanbul,Pendik,Kavakpinar Mahallesi̇,0.6088,4,Very High,0.0001,0.0002,0.0159,0.9798,0.004,358.6,65879,4713
40647,Istanbul,Pendik,Fati̇h Mahallesi̇,0.4231,3,High,0.0002,0.0019,0.9941,0.0036,0.0003,389.36,21292,1464
40648,Istanbul,Pendik,Yeşi̇lbağlar Mahallesi̇,0.4828,3,Very High,0.0002,0.0013,0.9738,0.0232,0.0016,414.85,6925,566
40649,Istanbul,Pendik,Çamçeşme Mahallesi̇,0.5652,4,Very High,0.0002,0.0021,0.0362,0.9503,0.0112,375.49,32025,1839
40650,Istanbul,Pendik,Orhangazi̇ Mahallesi̇,0.4213,3,High,0.0001,0.0045,0.9905,0.0036,0.0013,391.15,28088,1916
40651,Istanbul,Pendik,Sanayi̇ Mahallesi̇,0.4881,3,Very High,0.0002,0.0034,0.8332,0.1602,0.003,354.18,2999,780
40652,Istanbul,Pendik,Yeni̇ Mahallesi̇,0.4745,3,Very High,0.0001,0.0008,0.9908,0.0082,0.0002,376.41,15944,1151
40653,Istanbul,Pendik,Yeni̇şehi̇r Mahallesi̇,0.4234,3,High,0.0003,0.0229,0.9701,0.0063,0.0004,415.7,65637,1526
40654,Istanbul,Pendik,Kurtköy Mahallesi̇,0.3937,3,High,0.0008,0.1287,0.8638,0.005,0.0017,433.5,38756,1612
40655,Istanbul,Pendik,Sülüntepe Mahallesi̇,0.359,2,High,0.0017,0.9313,0.0649,0.0005,0.0017,473.46,25520,2362
40656,Istanbul,Pendik,Çamlik Mahallesi̇,0.418,3,High,0.0,0.0151,0.9835,0.0007,0.0006,402.73,20858,1028
40657,Istanbul,Sarıyer,Baltali̇mani Mahallesi̇,0.1907,1,Low,0.9906,0.0093,0.0,0.0001,0.0,467.6,5043,1225
40658,Istanbul,Sarıyer,Büyükdere Mahallesi̇,0.1005,1,Very Low,0.9998,0.0002,0.0,0.0,0.0,548.21,8239,1790
40659,Istanbul,Sarıyer,Cumhuri̇yet Mahallesi̇,0.3168,2,High,0.0058,0.9751,0.017,0.0009,0.0012,366.08,10765,1518
40660,Istanbul,Sarıyer,Çamlitepe Mahallesi̇,0.2917,2,Medium,0.1078,0.8438,0.034,0.0113,0.0031,351.04,5680,917
40661,Istanbul,Sarıyer,Çayirbaşi Mahallesi̇,0.3288,2,High,0.0038,0.9497,0.0445,0.0015,0.0006,466.37,469,869
40662,Istanbul,Sarıyer,Darüşşafaka Mahallesi̇,0.3056,2,High,0.0356,0.8792,0.0773,0.0052,0.0026,350.59,8958,338
40663,Istanbul,Sarıyer,Emi̇rgan Mahallesi̇,0.1471,1,Very Low,0.9996,0.0003,0.0,0.0,0.0,526.31,8052,1050
40664,Istanbul,Sarıyer,Fati̇h Sultan Mehmet Mahallesi̇,0.3822,3,High,0.0029,0.0753,0.9158,0.0048,0.0011,330.97,15702,2837
40665,Istanbul,Sarıyer,Ferahevler Mahallesi̇,0.3563,2,High,0.0604,0.6982,0.2029,0.0307,0.0078,323.91,15128,2041
40666,Istanbul,Sarıyer,İsti̇nye Mahallesi̇,0.263,2,Medium,0.0371,0.9542,0.0039,0.0046,0.0003,441.35,15574,1498
40667,Istanbul,Sarıyer,Kazim Karabeki̇r Paşa Mahallesi̇,0.1179,1,Very Low,0.9997,0.0002,0.0,0.0,0.0,513.45,7787,1541
40668,Istanbul,Sarıyer,Ki̇reçburnu Mahallesi̇,0.1026,1,Very Low,0.9998,0.0001,0.0,0.0,0.0,573.12,6592,988
40669,Istanbul,Sarıyer,Kocataş Mahallesi̇,0.1381,1,Very Low,0.9996,0.0004,0.0,0.0,0.0,481.13,4492,970
40670,Istanbul,Sarıyer,Maden Mahallesi̇,0.1661,1,Very Low,0.9874,0.0104,0.001,0.001,0.0003,522.09,14116,2247
40671,Istanbul,Sarıyer,Sariyer Merkez Mahallesi̇,0.2824,2,Medium,0.019,0.9115,0.0324,0.0351,0.002,406.29,11571,1868
40672,Istanbul,Sarıyer,Pinar Mahallesi̇,0.2206,1,Low,0.9337,0.0659,0.0002,0.0001,0.0001,438.42,10874,1530
40673,Istanbul,Sarıyer,Poli̇gon Mahallesi̇,0.2081,1,Low,0.9609,0.0388,0.0001,0.0001,0.0001,439.81,6225,718
40674,Istanbul,Sarıyer,Ptt Evleri̇ Mahallesi̇,0.1426,1,Very Low,0.9901,0.0096,0.0001,0.0002,0.0,486.03,5213,556
40675,Istanbul,Sarıyer,Reşi̇tpaşa Mahallesi̇,0.33,2,High,0.006,0.9122,0.0802,0.0013,0.0004,383.65,16014,2684
40676,Istanbul,Sarıyer,Rumeli̇hi̇sari Mahallesi̇,0.1541,1,Very Low,0.9995,0.0004,0.0,0.0,0.0,527.17,9244,1350
40677,Istanbul,Sarıyer,Rumeli̇kavaği Mahallesi̇,0.1,1,Very Low,0.9999,0.0001,0.0,0.0,0.0,583.68,3560,765
40678,Istanbul,Sarıyer,Tarabya Mahallesi̇,0.1545,1,Very Low,0.9969,0.0029,0.0001,0.0001,0.0,497.92,17598,2294
40679,Istanbul,Sarıyer,Yeni̇ Mahallesi̇,0.5284,4,Very High,0.0001,0.0015,0.0287,0.9669,0.0027,376.41,3260,712
40680,Istanbul,Sarıyer,Yeni̇köy Mahallesi̇,0.2092,1,Low,0.9308,0.068,0.0008,0.0001,0.0002,457.71,14718,2445
40682,Istanbul,Sarıyer,Bahçeköy Merkez Mahallesi̇,0.2096,1,Low,0.9555,0.0422,0.0007,0.0011,0.0005,393.5,3609,297
40683,Istanbul,Sarıyer,Bahçeköy Yeni̇ Mahallesi̇,0.1404,1,Very Low,0.9982,0.0016,0.0,0.0001,0.0,464.49,4968,381
40684,Istanbul,Sarıyer,Bahçeköy Kemer Mahallesi̇,0.2444,2,Medium,0.0623,0.9285,0.0033,0.0042,0.0017,382.79,2231,308
40685,Istanbul,Şişli,19 Mayis Mahallesi̇,0.4071,3,High,0.0003,0.0067,0.9899,0.0023,0.0009,337.59,10559,628
40686,Istanbul,Sarıyer,Ayazağa Mahallesi̇,0.3418,2,High,0.0072,0.8565,0.1136,0.0157,0.0071,400.46,34606,2638
40687,Istanbul,Şişli,Bozkurt Mahallesi̇,0.3647,3,High,0.0026,0.2003,0.795,0.0015,0.0006,372.76,9736,889
40688,Istanbul,Şişli,Cumhuri̇yet Mahallesi̇,0.3695,3,High,0.0007,0.1033,0.8917,0.0032,0.0012,366.08,7541,575
40689,Istanbul,Şişli,Duatepe Mahallesi̇,0.3514,2,High,0.002,0.9205,0.0743,0.0022,0.0009,380.35,7542,573
40690,Istanbul,Şişli,Ergenekon Mahallesi̇,0.3553,2,High,0.0041,0.8354,0.1497,0.0103,0.0005,374.78,2253,459
40691,Istanbul,Şişli,Esentepe Mahallesi̇,0.3661,2,High,0.0004,0.8733,0.1213,0.0038,0.0013,378.43,7174,768
40692,Istanbul,Şişli,Eski̇şehi̇r Mahallesi̇,0.3719,2,High,0.0024,0.9224,0.0714,0.0034,0.0005,388.36,11247,1122
40693,Istanbul,Şişli,Feri̇köy Mahallesi̇,0.3506,2,High,0.0022,0.9768,0.02,0.0007,0.0004,398.01,13458,848
40694,Istanbul,Şişli,Fulya Mahallesi̇,0.39,3,High,0.0005,0.067,0.9305,0.0015,0.0004,354.77,16416,868
40695,Istanbul,Şişli,Gülbahar Mahallesi̇,0.3801,3,High,0.0006,0.0566,0.9406,0.0006,0.0017,361.73,22983,955
40696,Istanbul,Şişli,Hali̇de Edi̇p Adivar Mahallesi̇,0.3565,2,High,0.0009,0.9721,0.0251,0.0004,0.0015,403.46,16632,784
40697,Istanbul,Şişli,Hali̇l Rifat Paşa Mahallesi̇,0.4031,3,High,0.0005,0.0123,0.982,0.0043,0.0009,329.83,6729,381
40698,Istanbul,Şişli,Halaskargazi̇ Mahallesi̇,0.2831,2,Medium,0.0201,0.9785,0.0011,0.0001,0.0001,443.82,1607,355
40699,Istanbul,Şişli,Harbi̇ye Mahallesi̇,0.2571,2,Medium,0.0422,0.956,0.0008,0.0008,0.0003,475.39,2339,324
40700,Istanbul,Sarıyer,Huzur Mahallesi̇,0.2437,2,Medium,0.0199,0.9721,0.0071,0.0006,0.0003,428.8,8195,551
40701,Istanbul,Şişli,Kaptanpaşa Mahallesi̇,0.2767,2,Medium,0.0307,0.9643,0.0045,0.0003,0.0002,464.44,3202,101
40702,Istanbul,Şişli,Kuştepe Mahallesi̇,0.3759,2,High,0.0009,0.9326,0.0624,0.0026,0.0014,382.83,15339,1760
40703,Istanbul,Şişli,Mahmut Şevket Paşa Mahallesi̇,0.3983,3,High,0.0003,0.0571,0.9418,0.0005,0.0003,388.8,17999,1148
40704,Istanbul,Sarıyer,Maslak Mahallesi̇,0.2908,2,Medium,0.0146,0.9566,0.0261,0.0021,0.0006,387.3,13153,642
40705,Istanbul,Şişli,Meci̇di̇yeköy Mahallesi̇,0.4179,3,High,0.0005,0.023,0.9742,0.0015,0.0008,339.55,18926,1095
40706,Istanbul,Şişli,Merkez Mahallesi̇,0.3686,2,High,0.0006,0.9035,0.0914,0.0021,0.0025,403.37,12906,1379
40707,Istanbul,Şişli,Meşruti̇yet Mahallesi̇,0.36,2,High,0.0026,0.8756,0.1166,0.0045,0.0008,389.35,7040,941
40708,Istanbul,Şişli,Paşa Mahallesi̇,0.3606,2,High,0.0019,0.931,0.0665,0.0003,0.0003,414.86,18833,1521
40709,Istanbul,Şişli,Teşvi̇ki̇ye Mahallesi̇,0.2799,2,Medium,0.0143,0.9844,0.0011,0.0001,0.0002,448.35,10631,876
40710,Istanbul,Şişli,Yayla Mahallesi̇,0.5457,4,Very High,0.001,0.0101,0.0099,0.9507,0.0284,425.56,11269,949
40711,Istanbul,Şişli,İnönü Mahallesi̇,0.3489,2,High,0.0042,0.9346,0.0533,0.0072,0.0009,389.62,3107,787
40712,Istanbul,Şişli,İzzet Paşa Mahallesi̇,0.4592,4,Very High,0.0004,0.0026,0.0117,0.9411,0.0442,340.9,7595,603
40715,Istanbul,Tuzla,Yayla Mahallesi̇,0.5527,4,Very High,0.0001,0.0002,0.0087,0.9892,0.0018,425.56,30538,1710
40716,Istanbul,Tuzla,İçmeler Mahallesi̇,0.6034,4,Very High,0.0001,0.0003,0.0091,0.9767,0.0138,417.78,11427,1180
40717,Istanbul,Tuzla,Aydintepe Mahallesi̇,0.5525,4,Very High,0.0007,0.0067,0.0535,0.9263,0.0128,433.96,27173,1454
40718,Istanbul,Tuzla,Evli̇ya Çelebi̇ Mahallesi̇,0.4938,4,Very High,0.0004,0.0017,0.019,0.9732,0.0057,391.24,14403,1232
40719,Istanbul,Tuzla,Postane Mahallesi̇,0.7068,5,Very High,0.0,0.0001,0.0002,0.0007,0.9989,302.54,21328,3358
40720,Istanbul,Tuzla,Aydinli Mahallesi̇,0.594,4,Very High,0.0001,0.0003,0.0091,0.9882,0.0022,411.23,72942,5146
40721,Istanbul,Tuzla,Mi̇mar Si̇nan Mahallesi̇,0.5346,4,Very High,0.0007,0.0034,0.0148,0.9626,0.0185,478.43,28607,2312
40722,Istanbul,Tuzla,Şi̇fa Mahallesi̇,0.7205,5,Very High,0.0,0.0,0.0,0.0009,0.999,361.59,32095,2356
40723,Istanbul,Tuzla,İstasyon Mahallesi̇,0.511,4,Very High,0.0002,0.0006,0.0055,0.9897,0.004,412.7,26338,1363
40724,Istanbul,Tuzla,Cami̇ Mahallesi̇,0.6659,5,Very High,0.0,0.0001,0.0002,0.0002,0.9995,452.32,5996,910
40725,Istanbul,Tuzla,Akfirat Mahallesi̇,0.3374,2,High,0.0038,0.9723,0.0233,0.0004,0.0003,409.88,2868,480
40726,Istanbul,Tuzla,Tepeören Mahallesi̇,0.4152,3,High,0.0002,0.0414,0.954,0.0035,0.0009,380.72,7185,2781
40728,Istanbul,Tuzla,Orhanli Mahallesi̇,0.512,4,Very High,0.0003,0.0024,0.032,0.9605,0.0048,353.11,1933,1845
40729,Istanbul,Tuzla,Orta Mahallesi̇,0.4606,4,Very High,0.0009,0.0031,0.0033,0.9912,0.0015,455.29,11305,980
40730,Istanbul,Tuzla,Anadolu Mahallesi̇,0.4753,4,Very High,0.0003,0.0009,0.0013,0.9956,0.0018,404.38,834,200
40731,Istanbul,Tuzla,Fati̇h Mahallesi̇,0.5142,4,Very High,0.0002,0.0006,0.0008,0.9952,0.0032,389.36,1153,332
40732,Istanbul,Tuzla,Mesci̇t Mahallesi̇,0.5267,4,Very High,0.0002,0.0021,0.0288,0.9665,0.0023,330.31,5227,692
40735,Istanbul,Ümraniye,Atatürk Mahallesi̇,0.489,5,Very High,0.0001,0.0004,0.0002,0.0013,0.998,409.52,24016,1349
40736,Istanbul,Ümraniye,Namik Kemal Mahallesi̇,0.458,3,Very High,0.0003,0.0048,0.9868,0.0047,0.0034,305.41,28517,1550
40737,Istanbul,Ümraniye,İnkilap Mahallesi̇,0.4152,3,High,0.001,0.0144,0.9739,0.01,0.0006,343.18,36091,2493
40738,Istanbul,Ümraniye,Çakmak Mahallesi̇,0.3796,2,High,0.0075,0.8621,0.1231,0.0033,0.004,408.88,38141,1522
40739,Istanbul,Ümraniye,İsti̇klal Mahallesi̇,0.4179,3,High,0.0009,0.0768,0.9129,0.0057,0.0037,395.03,48067,1848
40740,Istanbul,Ataşehir,Mustafa Kemal Mahallesi̇,0.4125,3,High,0.0002,0.0282,0.9682,0.003,0.0004,358.56,13738,1452
40741,Istanbul,Ümraniye,Yukari Dudullu Mahallesi̇,0.4517,3,Very High,0.0012,0.0153,0.9762,0.0068,0.0005,299.09,21482,2306
40742,Istanbul,Ümraniye,Aşaği Dudullu Mahallesi̇,0.4199,3,High,0.0005,0.0061,0.9887,0.0041,0.0005,323.48,15124,1364
