mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
100352,Ankara,Bilinmeyen İlçe,Yukarı Öveçler Mahallesi,0.16,1,Very Low,0.9781,0.0122,0.0032,0.0061,0.0005,434.8,2346,332
100353,Ankara,Bilinmeyen İlçe,Cevizlidere Mahallesi,0.2053,1,Low,0.9459,0.0363,0.0056,0.0051,0.0071,496.49,22656,1675
100354,Ankara,Bilinmeyen İlçe,Huzur Mahallesi,0.185,1,Low,0.9179,0.0607,0.0111,0.0091,0.0013,449.41,102,10
100355,Ankara,Bilinmeyen İlçe,Gökkuşağı Mahallesi,0.241,1,Medium,0.742,0.1472,0.0418,0.0248,0.0443,430.25,28861,2254
100356,Ankara,Bilinmeyen İlçe,Akpınar Mahallesi,0.1534,1,Very Low,0.9835,0.0128,0.0017,0.0015,0.0005,599.43,12710,1040
100357,Ankara,Bilinmeyen İlçe,Karapınar Mahallesi,0.1783,1,Very Low,0.9694,0.0187,0.0054,0.0052,0.0012,449.08,12088,1400
100358,Ankara,Bilinmeyen İlçe,Ata Mahallesi,0.3069,1,High,0.4873,0.1276,0.0697,0.0987,0.2167,266.26,21926,1683
100359,Ankara,Bilinmeyen İlçe,Şehit Cengiz Karaca Mahallesi,0.2369,1,Medium,0.6441,0.2839,0.0334,0.0338,0.0048,363.54,4447,426
100360,Ankara,Bilinmeyen İlçe,Aydınlar Mahallesi,0.1666,1,Very Low,0.9771,0.0149,0.0039,0.0032,0.0009,484.6,8937,529
100361,Ankara,Bilinmeyen İlçe,Şehit Cevdet Özdemir Mahallesi,0.1358,1,Very Low,0.9673,0.0213,0.0061,0.0047,0.0006,527.81,102,10
100362,Ankara,Bilinmeyen İlçe,Öveçler Mahallesi,0.2366,1,Medium,0.8646,0.066,0.0236,0.0375,0.0083,339.58,102,10
100363,Ankara,Bilinmeyen İlçe,Sokullu Mehmet Paşa Mahallesi,0.2063,1,Low,0.9459,0.0277,0.0112,0.0063,0.0088,494.64,32847,2658
100364,Ankara,Bilinmeyen İlçe,Harbiye Mahallesi,0.1966,1,Low,0.9612,0.022,0.006,0.0101,0.0007,397.39,7038,755
100365,Ankara,Bilinmeyen İlçe,Aşağı Öveçler Mahallesi,0.2206,1,Low,0.8841,0.0733,0.0141,0.0147,0.0137,405.23,12298,1315
100366,Ankara,Bilinmeyen İlçe,İlkadım Mahallesi,0.1668,1,Very Low,0.9668,0.022,0.0056,0.0049,0.0008,472.4,724,10
100367,Ankara,Bilinmeyen İlçe,Naci Çakır Mahallesi,0.2015,1,Low,0.9402,0.0417,0.0071,0.0094,0.0016,425.55,13373,1075
100368,Ankara,Bilinmeyen İlçe,Osman Temiz Mahallesi,0.1544,1,Very Low,0.9879,0.0074,0.0016,0.0026,0.0005,611.93,12219,1261
100369,Ankara,Bilinmeyen İlçe,Malazgirt Mahallesi,0.1554,1,Very Low,0.9724,0.0211,0.0028,0.0031,0.0006,481.46,1633,51
100370,Ankara,Bilinmeyen İlçe,Keklik Pınarı Mahallesi,0.2259,1,Low,0.9207,0.0411,0.0133,0.0148,0.0101,412.34,21674,1752
100371,Ankara,Bilinmeyen İlçe,Mürsel Uluç Mahallesi,0.2099,1,Low,0.8661,0.0932,0.0217,0.017,0.002,392.06,6364,319
100372,Ankara,Bilinmeyen İlçe,Metin Akkuş Mahallesi,0.1951,1,Low,0.9254,0.0461,0.0124,0.0138,0.0023,428.85,13131,1256
100373,Ankara,Bilinmeyen İlçe,İlker Mahallesi,0.2119,1,Low,0.8519,0.1088,0.0196,0.0123,0.0074,449.88,20377,1859
100374,Ankara,Bilinmeyen İlçe,Sakarya Mahallesi,0.2019,1,Low,0.8078,0.1579,0.013,0.0048,0.0165,478.06,9153,793
100375,Ankara,Bilinmeyen İlçe,Or-An Mahallesi,0.1602,1,Very Low,0.9812,0.0135,0.0021,0.0024,0.0008,547.25,18178,1407
100376,Ankara,Bilinmeyen İlçe,Kızılırmak Mahallesi,0.2218,1,Low,0.7332,0.2106,0.0397,0.0098,0.0067,414.63,9965,884
100377,Ankara,Bilinmeyen İlçe,Çukurambar Mahallesi,0.2513,1,Medium,0.4948,0.4244,0.0564,0.0202,0.0041,423.43,17509,991
100378,Ankara,Bilinmeyen İlçe,Söğütözü Mahallesi,0.2735,1,Medium,0.5168,0.2425,0.0708,0.1544,0.0155,326.98,14204,1654
100379,Ankara,Bilinmeyen İlçe,İşçi Blokları Mahallesi,0.2215,1,Low,0.6175,0.2301,0.1154,0.0254,0.0117,394.87,9309,493
100380,Ankara,Bilinmeyen İlçe,Çiğdem Mahallesi,0.1963,1,Low,0.9611,0.0182,0.0093,0.0056,0.0057,457.03,22180,1855
100381,Ankara,Bilinmeyen İlçe,Üniversiteler Mahallesi,0.1635,1,Very Low,0.9006,0.0771,0.0128,0.0085,0.0011,532.63,102,10
100382,Ankara,Bilinmeyen İlçe,Mustafa Kemal Mahallesi,0.2497,1,Medium,0.9007,0.037,0.0162,0.0196,0.0265,401.39,23914,2389
100383,Ankara,Bilinmeyen İlçe,Mutlukent Mahallesi,0.2021,1,Low,0.9633,0.0225,0.006,0.0059,0.0023,475.18,21399,1836
100384,Ankara,Bilinmeyen İlçe,Ümit Mahallesi,0.2125,1,Low,0.9075,0.047,0.0155,0.0128,0.0172,456.34,21594,1740
100385,Ankara,Bilinmeyen İlçe,Çayyolu Mahallesi,0.2913,1,Medium,0.7487,0.0829,0.0567,0.0696,0.042,349.2,34990,3302
100386,Ankara,Bilinmeyen İlçe,Koru Mahallesi,0.1788,1,Very Low,0.8934,0.0821,0.0104,0.0121,0.002,447.45,102,352
100387,Ankara,Bilinmeyen İlçe,Konutkent Mahallesi,0.2543,1,Medium,0.7653,0.2074,0.0135,0.0109,0.0029,469.41,12632,835
100388,Ankara,Bilinmeyen İlçe,Yaşamkent Mahallesi,0.1752,1,Very Low,0.9279,0.0478,0.0095,0.0132,0.0015,414.95,7258,409
100389,Ankara,Bilinmeyen İlçe,Alacaatlı Mahallesi,0.2202,1,Low,0.9192,0.0507,0.0088,0.0178,0.0035,412.4,18052,1636
100390,Ankara,Bilinmeyen İlçe,Dodurga Mahallesi,0.1918,1,Low,0.9675,0.0233,0.0031,0.0028,0.0032,592.6,21634,1850
100391,Ankara,Bilinmeyen İlçe,Prof. Dr. Ahmet Taner Kışlalı Mahallesi,0.272,1,Medium,0.7775,0.0809,0.049,0.061,0.0316,400.92,45839,3914
100392,Ankara,Bilinmeyen İlçe,Fatih Sultan Mahallesi,0.1703,1,Very Low,0.9734,0.0182,0.0029,0.0045,0.001,467.71,9945,823
100393,Ankara,Bilinmeyen İlçe,Beytepe Mahallesi,0.2836,1,Medium,0.5429,0.2651,0.1025,0.0737,0.0158,342.33,19078,1454
100394,Ankara,Bilinmeyen İlçe,Karacakaya Mahallesi,0.2606,1,Medium,0.7686,0.1441,0.0385,0.0226,0.0262,392.15,27177,2140
100395,Ankara,Bilinmeyen İlçe,Yeniçimşit Mahallesi,0.1996,1,Low,0.9519,0.0258,0.0106,0.0103,0.0015,419.56,12032,522
100396,Ankara,Bilinmeyen İlçe,Saraycık Mahallesi,0.1686,1,Very Low,0.9717,0.0234,0.0022,0.0019,0.0009,588.75,16966,1224
100397,Ankara,Bilinmeyen İlçe,Osmaniye Mahallesi,0.1899,1,Low,0.9716,0.0144,0.0057,0.0039,0.0043,473.24,23388,1890
100398,Ankara,Bilinmeyen İlçe,İncek Mahallesi,0.1469,1,Very Low,0.9855,0.0102,0.0015,0.0024,0.0004,530.48,102,416
100399,Ankara,Bilinmeyen İlçe,Kızılcaşar Mahallesi,0.1595,1,Very Low,0.987,0.0088,0.0015,0.002,0.0007,582.8,16462,1032
100400,Ankara,Bilinmeyen İlçe,Taşpınar Mahallesi,0.1932,1,Low,0.8649,0.0928,0.0238,0.0052,0.0134,552.71,25394,2216
100401,Ankara,Bilinmeyen İlçe,Ahlatlıbel Mahallesi,0.203,1,Low,0.9574,0.0193,0.0083,0.0078,0.0071,500.85,38629,3301
100402,Ankara,Bilinmeyen İlçe,Ege Mahallesi,0.1789,1,Very Low,0.9281,0.0584,0.006,0.0065,0.001,414.57,821,105
100403,Ankara,Bilinmeyen İlçe,Kızılca Mahallesi,0.2155,1,Low,0.8131,0.1399,0.0253,0.018,0.0036,423.0,14281,1176
100404,Ankara,Bilinmeyen İlçe,Adalet Mahallesi,0.195,1,Low,0.8702,0.091,0.0159,0.02,0.0028,433.36,4745,229
100405,Ankara,Bilinmeyen İlçe,Karşıyaka Mahallesi,0.1451,1,Very Low,0.9576,0.0269,0.0101,0.0047,0.0007,491.7,102,15
100406,Ankara,Bilinmeyen İlçe,Gaziosmanpaşa Mahallesi,0.1544,1,Very Low,0.9843,0.0104,0.0026,0.0023,0.0004,440.1,2366,203
100407,Ankara,Bilinmeyen İlçe,Şafak Mahallesi,0.1674,1,Very Low,0.9543,0.0252,0.0033,0.0158,0.0014,610.58,17409,1586
100408,Ankara,Bilinmeyen İlçe,Bahçelievler Mahallesi,0.2668,1,Medium,0.8206,0.06,0.0282,0.0676,0.0236,373.65,29741,2148
100409,Ankara,Bilinmeyen İlçe,Muhsin Yazıcıoğlu Mahallesi,0.1732,1,Very Low,0.9253,0.0593,0.0077,0.0059,0.0018,486.88,102,10
100410,Ankara,Bilinmeyen İlçe,Dumlupınar Mahallesi,0.2208,1,Low,0.9163,0.0394,0.0154,0.0172,0.0118,415.93,23399,1775
100411,Ankara,Bilinmeyen İlçe,Hasanoğlan Bahçelievler Mahallesi,0.1889,1,Low,0.9285,0.0478,0.0099,0.0126,0.0012,412.78,1276,10
100412,Ankara,Bilinmeyen İlçe,Hasanoğlan Havuzbaşı Mahallesi,0.1703,1,Very Low,0.9756,0.0158,0.0041,0.004,0.0005,467.5,6052,272
100413,Ankara,Bilinmeyen İlçe,Muzaffer Ekşi Mahallesi,0.265,1,Medium,0.5568,0.1911,0.1442,0.0964,0.0115,334.28,9549,613
100414,Ankara,Bilinmeyen İlçe,Hasanoğlan Fatih Mahallesi,0.1934,1,Low,0.8724,0.0995,0.0141,0.0108,0.0032,444.12,6612,444
100415,Ankara,Bilinmeyen İlçe,İstasyon Mahallesi,0.143,1,Very Low,0.9797,0.0144,0.002,0.0033,0.0005,539.87,102,203
100416,Ankara,Bilinmeyen İlçe,Şehitlik Mahallesi,0.2055,1,Low,0.8541,0.0974,0.0209,0.0226,0.005,425.07,13838,863
100417,Ankara,Bilinmeyen İlçe,Yeşiltepe Mahallesi,0.2131,1,Low,0.8995,0.0652,0.0161,0.016,0.0031,412.83,17544,1362
100418,Ankara,Bilinmeyen İlçe,Beyazıt Mahallesi,0.1662,1,Very Low,0.9794,0.0142,0.0016,0.002,0.0028,532.87,9216,737
100419,Ankara,Bilinmeyen İlçe,Timurhan Mahallesi,0.2691,1,Medium,0.4525,0.3798,0.0942,0.0299,0.0436,432.26,28037,2274
100420,Ankara,Bilinmeyen İlçe,Büğdüz Mahallesi,0.1878,1,Low,0.8817,0.0952,0.0138,0.007,0.0022,452.66,12634,1253
100421,Ankara,Bilinmeyen İlçe,Şeyhler Mahallesi,0.1818,1,Low,0.9774,0.0138,0.0036,0.0043,0.0009,433.55,11582,847
100422,Ankara,Bilinmeyen İlçe,Yıldırım Mahallesi,0.257,2,Medium,0.4575,0.4941,0.0363,0.0098,0.0023,431.25,359,275
100423,Ankara,Bilinmeyen İlçe,Atatürk Mahallesi,0.1949,1,Low,0.9193,0.0638,0.0097,0.0051,0.0021,461.32,17112,1355
100424,Ankara,Bilinmeyen İlçe,Kızık Mahallesi,0.1728,1,Very Low,0.9726,0.0219,0.0026,0.0022,0.0007,506.46,14085,1078
100425,Ankara,Bilinmeyen İlçe,Karacalar Mahallesi,0.2137,1,Low,0.6739,0.2815,0.0199,0.023,0.0018,397.37,7323,244
100426,Ankara,Bilinmeyen İlçe,Çardakbağı Mahallesi,0.2898,2,Medium,0.4536,0.4682,0.0546,0.0188,0.0048,406.92,13651,1186
100427,Ankara,Bilinmeyen İlçe,Kalaba Mahallesi,0.1847,1,Low,0.8846,0.0493,0.01,0.0157,0.0404,562.05,33068,2842
100428,Ankara,Bilinmeyen İlçe,Uzunlar Mahallesi,0.2125,1,Low,0.9372,0.0358,0.0109,0.0142,0.0019,411.62,14964,1232
100429,Ankara,Bilinmeyen İlçe,Çam Mahallesi,0.2563,5,Medium,0.0933,0.0124,0.0038,0.0188,0.8717,532.39,27446,2683
100430,Ankara,Bilinmeyen İlçe,Karayatak Mahallesi,0.1368,1,Very Low,0.9866,0.0098,0.0014,0.0017,0.0004,530.63,4052,32
100431,Ankara,Bilinmeyen İlçe,Samut Mahallesi,0.1518,1,Very Low,0.989,0.0073,0.0017,0.0016,0.0003,492.63,4330,281
100432,Ankara,Bilinmeyen İlçe,Ovacık Mahallesi,0.1648,1,Very Low,0.9855,0.0096,0.0022,0.0023,0.0004,459.72,1245,486
100433,Ankara,Bilinmeyen İlçe,Eğriekin Mahallesi,0.1583,1,Very Low,0.9718,0.0193,0.0038,0.0042,0.001,488.89,102,10
100434,Ankara,Bilinmeyen İlçe,Güldarpı Mahallesi,0.1519,1,Very Low,0.9873,0.008,0.0021,0.0022,0.0005,489.61,3920,267
100435,Ankara,Bilinmeyen İlçe,Aliağa Mahallesi,0.2412,1,Medium,0.8893,0.0647,0.0144,0.0262,0.0055,378.87,18195,1653
100436,Ankara,Bilinmeyen İlçe,İbrahimbeyli Mahallesi,0.216,1,Low,0.4732,0.2815,0.174,0.0509,0.0203,418.83,102,60
100437,Ankara,Bilinmeyen İlçe,Eskitorunobası Mahallesi,0.2035,1,Low,0.8598,0.1204,0.0098,0.0068,0.0032,481.88,15751,1036
100438,Ankara,Bilinmeyen İlçe,Cebirli Mahallesi,0.2606,1,Medium,0.6543,0.0762,0.0433,0.2213,0.0049,355.75,102,27
100439,Ankara,Bilinmeyen İlçe,Kuruçay Mahallesi,0.2213,1,Low,0.7516,0.1188,0.0335,0.0222,0.0739,450.32,37276,2636
100440,Ankara,Bilinmeyen İlçe,Kışlacık Mahallesi,0.1527,1,Very Low,0.9745,0.0175,0.0021,0.0052,0.0007,549.03,12334,851
100441,Ankara,Bilinmeyen İlçe,Rüstempaşa Mahallesi,0.1752,1,Very Low,0.8381,0.0938,0.0516,0.0141,0.0024,473.48,102,67
100442,Ankara,Bilinmeyen İlçe,İstiklal Mahallesi,0.1747,1,Very Low,0.9157,0.0658,0.0082,0.0093,0.0009,450.83,102,10
100443,Ankara,Bilinmeyen İlçe,Zafer Mahallesi,0.1385,1,Very Low,0.9876,0.0084,0.0015,0.0022,0.0003,529.92,7583,498
100444,Ankara,Bilinmeyen İlçe,Kurtuluş Mahallesi,0.1468,1,Very Low,0.9908,0.0047,0.0019,0.0024,0.0003,484.07,102,256
100445,Ankara,Bilinmeyen İlçe,Beytepe Mahallesi,0.2502,1,Medium,0.7231,0.1842,0.0391,0.0459,0.0076,316.86,1730,10
100446,Ankara,Bilinmeyen İlçe,Cumhuriyet Mahallesi,0.1953,1,Low,0.9507,0.0347,0.0072,0.0054,0.002,445.21,10678,371
100447,Ankara,Bilinmeyen İlçe,Başağaç Mahallesi,0.262,1,Medium,0.4604,0.4047,0.042,0.0864,0.0064,354.12,10023,845
100448,Ankara,Bilinmeyen İlçe,Hacıkara Mahallesi,0.1669,1,Very Low,0.976,0.0182,0.0017,0.0033,0.0009,514.88,10068,953
100449,Ankara,Bilinmeyen İlçe,Ayvaşık Mahallesi,0.2108,1,Low,0.7771,0.0886,0.0294,0.0252,0.0797,528.93,34066,2900
100450,Ankara,Bilinmeyen İlçe,Yeşilağaç Mahallesi,0.1681,1,Very Low,0.9486,0.037,0.0065,0.0071,0.0008,462.73,102,10
100451,Ankara,Bilinmeyen İlçe,Gazipaşa Mahallesi,0.1611,1,Very Low,0.9603,0.0279,0.0075,0.0032,0.0012,537.49,12088,719
100452,Ankara,Bilinmeyen İlçe,Yazı Mahallesi,0.1829,1,Low,0.9461,0.0431,0.0039,0.0026,0.0043,554.81,17615,1324
100453,Ankara,Bilinmeyen İlçe,Karaköy Mahallesi,0.1733,1,Very Low,0.9654,0.0249,0.0021,0.0063,0.0013,511.42,18308,1662
100454,Ankara,Bilinmeyen İlçe,Atatürk Mahallesi,0.2524,1,Medium,0.6442,0.2101,0.0465,0.0954,0.0038,338.62,102,10
100455,Ankara,Bilinmeyen İlçe,Akdere Mahallesi,0.2584,1,Medium,0.8175,0.1038,0.0337,0.0404,0.0045,355.14,10608,1210
100456,Ankara,Bilinmeyen İlçe,Hacıbey Mahallesi,0.2713,1,Medium,0.7327,0.1732,0.0482,0.0393,0.0065,367.81,18360,1334
100457,Ankara,Bilinmeyen İlçe,100. Yıl Mahallesi,0.3021,1,High,0.634,0.1402,0.0806,0.0742,0.071,318.39,29001,2507
100458,Ankara,Bilinmeyen İlçe,Yeni Bağlıca Mahallesi,0.2345,1,Medium,0.6004,0.1101,0.179,0.0748,0.0357,457.43,47058,4004
100459,Ankara,Bilinmeyen İlçe,Devlet Mahallesi,0.2425,1,Medium,0.7333,0.1108,0.0905,0.0493,0.0161,403.78,20507,1720
100460,Ankara,Bilinmeyen İlçe,Fatih Mahallesi,0.2117,1,Low,0.8851,0.0696,0.0231,0.0075,0.0148,448.66,28001,2337
100461,Ankara,Bilinmeyen İlçe,Yazır Mahallesi,0.1673,1,Very Low,0.9819,0.0104,0.0024,0.004,0.0013,554.38,21054,1712
100462,Ankara,Bilinmeyen İlçe,Yeşilova Mahallesi,0.2153,1,Low,0.9327,0.0293,0.0165,0.0113,0.0101,486.87,42978,3372
100463,Ankara,Bilinmeyen İlçe,Hürriyet Mahallesi,0.1961,1,Low,0.8144,0.125,0.0449,0.0089,0.0068,442.1,17820,1221
100464,Ankara,Bilinmeyen İlçe,Yeni Mahalle,0.2065,1,Low,0.5679,0.2301,0.1667,0.0305,0.0048,456.16,102,10
100465,Ankara,Bilinmeyen İlçe,Yeni Mahalle,0.158,1,Very Low,0.9782,0.0161,0.0023,0.003,0.0004,498.42,1252,10
100466,Ankara,Bilinmeyen İlçe,Kusunlar Mahallesi,0.1701,1,Very Low,0.9761,0.0125,0.0017,0.0092,0.0005,497.61,6743,902
100467,Ankara,Bilinmeyen İlçe,Zirvekent Mahallesi,0.1891,1,Low,0.9488,0.0321,0.0062,0.0059,0.0071,522.61,29267,2386
100468,Ankara,Bilinmeyen İlçe,Kıbrısköy Mahallesi,0.2893,2,Medium,0.0176,0.623,0.3379,0.0188,0.0028,420.91,7612,556
100469,Ankara,Bilinmeyen İlçe,Lalahan Mahallesi,0.2115,1,Low,0.9314,0.046,0.0079,0.0139,0.0008,356.98,4862,514
100470,Ankara,Bilinmeyen İlçe,Nasuhpaşa Mahallesi,0.2135,1,Low,0.8836,0.0715,0.0296,0.0111,0.0042,410.43,14209,1367
100471,Ankara,Bilinmeyen İlçe,Fatih Mahallesi,0.135,1,Very Low,0.9834,0.0119,0.002,0.0021,0.0006,535.33,8716,529
100472,Ankara,Bilinmeyen İlçe,Bayındır Mahallesi,0.2488,1,Medium,0.7724,0.1077,0.0353,0.0782,0.0064,319.13,102,228
100473,Ankara,Bilinmeyen İlçe,Ortaköy Mahallesi,0.1637,1,Very Low,0.9787,0.0154,0.0023,0.003,0.0007,513.15,12604,1235
100474,Ankara,Bilinmeyen İlçe,Kutludüğün Mahallesi,0.1683,1,Very Low,0.9374,0.0496,0.0071,0.005,0.0009,456.65,102,93
100475,Ankara,Bilinmeyen İlçe,Yeni Bayındır Mahallesi,0.1562,1,Very Low,0.9785,0.0152,0.0026,0.003,0.0008,485.13,8381,988
100476,Ankara,Bilinmeyen İlçe,Gökçeyurt Mahallesi,0.2077,1,Low,0.9497,0.0332,0.0072,0.0079,0.002,417.02,15734,1187
100477,Ankara,Bilinmeyen İlçe,Karşıyaka Mahallesi,0.2133,1,Low,0.9278,0.0561,0.0076,0.0077,0.0009,521.3,102,130
100478,Ankara,Bilinmeyen İlçe,Yukarı İmrohor Mahallesi,0.1339,1,Very Low,0.9859,0.0106,0.0015,0.0017,0.0003,538.94,4688,511
100479,Ankara,Bilinmeyen İlçe,Diriliş Mahallesi,0.1562,1,Very Low,0.9805,0.0143,0.0017,0.0028,0.0007,472.62,5825,845
100480,Ankara,Bilinmeyen İlçe,Gençali Mahallesi,0.1437,1,Very Low,0.9781,0.0139,0.0018,0.0058,0.0004,584.71,102,10
100481,Ankara,Bilinmeyen İlçe,Yeşildere Fatih Mahallesi,0.1768,1,Very Low,0.8162,0.137,0.0377,0.0076,0.0016,438.71,610,10
100482,Ankara,Bilinmeyen İlçe,Seyitcemali Mahallesi,0.2934,2,Medium,0.322,0.4505,0.0728,0.0494,0.1053,377.52,28481,2418
100483,Ankara,Bilinmeyen İlçe,Ostim Mahallesi,0.1849,1,Low,0.9017,0.0853,0.005,0.0065,0.0016,507.86,13187,828
100484,Ankara,Bilinmeyen İlçe,Susuz Mahallesi,0.2794,1,Medium,0.6006,0.2543,0.0651,0.0404,0.0396,344.93,17514,1425
100485,Ankara,Bilinmeyen İlçe,Battalgazi Mahallesi,0.2625,1,Medium,0.6294,0.1917,0.0446,0.1216,0.0127,368.41,19297,1418
100486,Ankara,Bilinmeyen İlçe,Aşağı İmrahor Mahallesi,0.1734,1,Very Low,0.9769,0.017,0.0019,0.0034,0.0008,512.51,10766,1174
100487,Ankara,Bilinmeyen İlçe,Tuzla Mahallesi,0.2219,1,Low,0.7335,0.1743,0.0369,0.0521,0.0031,362.97,102,10
100488,Ankara,Bilinmeyen İlçe,İstiklal Mahallesi,0.153,1,Very Low,0.9855,0.0092,0.0026,0.0024,0.0004,486.65,222,10
100489,Ankara,Bilinmeyen İlçe,Hacıenbiya Mahallesi,0.2525,1,Medium,0.74,0.1661,0.0419,0.0437,0.0084,329.14,7807,796
100490,Ankara,Bilinmeyen İlçe,Ekici Mahallesi,0.26,1,Medium,0.5778,0.1829,0.1293,0.0373,0.0727,392.14,24470,2152
100491,Ankara,Bilinmeyen İlçe,Akkaya Mahallesi,0.1755,1,Very Low,0.966,0.0198,0.0048,0.0086,0.0007,429.17,102,369
100492,Ankara,Bilinmeyen İlçe,Taşpınar Mahallesi,0.2752,1,Medium,0.6454,0.1878,0.0702,0.0854,0.0112,341.67,12537,1378
100493,Ankara,Bilinmeyen İlçe,Sünlü Mahallesi,0.1889,1,Low,0.96,0.0251,0.0052,0.0081,0.0016,440.93,16606,1588
100494,Ankara,Bilinmeyen İlçe,Ağılcık Mahallesi,0.1715,1,Very Low,0.9272,0.0572,0.0076,0.0071,0.0009,459.44,102,10
100495,Ankara,Bilinmeyen İlçe,Atatürk Mahallesi,0.182,1,Low,0.8444,0.1431,0.0067,0.0049,0.0009,445.95,2027,147
100496,Ankara,Bilinmeyen İlçe,Barbaros Mahallesi,0.2187,1,Low,0.8877,0.0617,0.0232,0.0158,0.0116,467.69,31406,2552
100497,Ankara,Bilinmeyen İlçe,Yavuz Selim Mahallesi,0.1831,1,Low,0.9576,0.03,0.0053,0.0063,0.0008,477.17,2875,245
100498,Ankara,Bilinmeyen İlçe,Esenboğa Mahallesi,0.2462,1,Medium,0.8594,0.0822,0.0168,0.0337,0.0079,385.15,18515,1840
100499,Ankara,Bilinmeyen İlçe,Güneyce Mahallesi,0.2273,1,Low,0.924,0.0338,0.0108,0.0055,0.0259,466.84,24618,1688
100500,Ankara,Bilinmeyen İlçe,Yazıbeyli Mahallesi,0.1789,1,Very Low,0.9412,0.046,0.0048,0.0072,0.0007,458.14,102,388
100501,Ankara,Bilinmeyen İlçe,Yapracık Mahallesi,0.2002,1,Low,0.9429,0.0347,0.0101,0.0113,0.001,408.27,6343,369
100502,Ankara,Bilinmeyen İlçe,Hacılar Mahallesi,0.1579,1,Very Low,0.9756,0.0151,0.0051,0.0036,0.0005,492.25,102,10
100503,Ankara,Bilinmeyen İlçe,Hacıhasan Mahallesi,0.1639,1,Very Low,0.9845,0.0101,0.0014,0.0029,0.0011,505.01,10127,896
100504,Ankara,Bilinmeyen İlçe,Tulumtaş Mahallesi,0.1897,1,Low,0.9394,0.0455,0.0082,0.0042,0.0028,464.01,13549,1100
100505,Ankara,Bilinmeyen İlçe,Orhun Mahallesi,0.2017,1,Low,0.946,0.0324,0.0081,0.0117,0.0018,423.11,11836,1005
100506,Ankara,Bilinmeyen İlçe,Yukarıyurtçu Mahallesi,0.1712,1,Very Low,0.9079,0.0497,0.0333,0.0073,0.0019,449.54,102,243
100507,Ankara,Bilinmeyen İlçe,Aşağıyurtçu Mahallesi,0.1937,1,Low,0.9311,0.048,0.0078,0.004,0.009,541.51,26006,2434
100508,Ankara,Bilinmeyen İlçe,Atayurt Mahallesi,0.2067,1,Low,0.7695,0.1146,0.072,0.039,0.0048,405.41,4925,647
100509,Ankara,Bilinmeyen İlçe,Turkuaz Mahallesi,0.1615,1,Very Low,0.9829,0.0116,0.002,0.0026,0.0008,504.49,11084,1123
100510,Ankara,Bilinmeyen İlçe,Balıkuyumcu Mahallesi,0.1561,1,Very Low,0.9755,0.0172,0.0032,0.0033,0.0009,508.72,4831,362
100511,Ankara,Bilinmeyen İlçe,Şehitali Mahallesi,0.2097,1,Low,0.7016,0.2158,0.0357,0.0399,0.007,469.01,11589,953
100512,Ankara,Bilinmeyen İlçe,Fevziye Mahallesi,0.1476,1,Very Low,0.9855,0.0093,0.002,0.0028,0.0004,507.38,102,174
100513,Ankara,Bilinmeyen İlçe,Oyaca Akarsu Mahallesi,0.2917,1,Medium,0.7,0.1314,0.069,0.0535,0.0462,356.02,26618,2438
100514,Ankara,Bilinmeyen İlçe,Oyaca Yeşilçam Mahallesi,0.2023,1,Low,0.9507,0.0314,0.0061,0.0109,0.001,401.98,102,345
100515,Ankara,Bilinmeyen İlçe,Şentepe Mahallesi,0.186,1,Low,0.9497,0.0349,0.0079,0.0064,0.0011,443.84,5327,358
100516,Ankara,Bilinmeyen İlçe,İstiklal Mahallesi,0.1645,1,Very Low,0.9692,0.0218,0.0042,0.004,0.0007,443.94,102,10
100517,Ankara,Bilinmeyen İlçe,Çamlıca Mahallesi,0.2107,1,Low,0.9226,0.0533,0.0086,0.0131,0.0023,436.21,10535,844
100518,Ankara,Bilinmeyen İlçe,Yeni Mahalle,0.1768,1,Very Low,0.7042,0.1664,0.0857,0.0415,0.0022,456.39,102,10
100519,Ankara,Bilinmeyen İlçe,Zafer Mahallesi,0.1585,1,Very Low,0.9887,0.008,0.0013,0.0015,0.0005,520.9,11466,1153
100520,Ankara,Bilinmeyen İlçe,Esentepe Mahallesi,0.242,1,Medium,0.9183,0.0336,0.0159,0.0266,0.0057,321.0,102,179
100521,Ankara,Bilinmeyen İlçe,Gülveren Mahallesi,0.1848,1,Low,0.9455,0.0365,0.0074,0.0098,0.0008,411.48,102,99
100522,Ankara,Bilinmeyen İlçe,Fatih Mahallesi,0.1753,1,Very Low,0.9721,0.0169,0.0051,0.0051,0.0007,422.37,8044,466
100523,Ankara,Bilinmeyen İlçe,Şehitlik Mahallesi,0.1251,1,Very Low,0.9925,0.0044,0.001,0.0017,0.0003,560.73,102,525
100524,Ankara,Bilinmeyen İlçe,Kurtuluş Mahallesi,0.2234,1,Low,0.6156,0.1855,0.1257,0.0431,0.0301,446.25,32934,2689
100525,Ankara,Bilinmeyen İlçe,Cumhuriyet Mahallesi,0.231,1,Medium,0.8859,0.0688,0.0201,0.0214,0.0038,342.82,102,226
100526,Ankara,Bilinmeyen İlçe,Gazi Mahallesi,0.1932,1,Low,0.9098,0.0615,0.0111,0.0136,0.0039,454.67,20888,1727
