mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
40558,Istanbul,Kartal,Çavuşoğlu Mahallesi̇,0.4712,4,Very High,0.0694,0.0075,0.0106,0.8998,0.0127,409.65,16207,1403
40661,Istanbul,Sarıyer,Çayirbaşi Mahallesi̇,0.3425,2,Medium,0.0291,0.9237,0.0024,0.0107,0.0340,466.37,497,887
191851,Istanbul,Silivri,Çayirdere Mahallesi̇,0.2862,2,Medium,0.0301,0.8650,0.0059,0.0416,0.0573,327.82,1508,1125
40474,Istanbul,Sultangazi,Cebeci̇ Mahallesi̇,0.4345,3,High,0.0014,0.0177,0.9495,0.0019,0.0295,402.85,64584,4718
40928,Istanbul,Büyükçekmece,Celali̇ye Mahallesi̇,0.3137,2,Medium,0.0358,0.9170,0.0038,0.0155,0.0280,482.1,8437,2103
191901,Istanbul,Şile,Çelebi̇ Mahallesi̇,0.1382,1,Very Low,0.8738,0.0717,0.0327,0.0072,0.0146,431.55,282,160
191825,Istanbul,Çatalca,Celepköy Mahallesi̇,0.1202,1,Very Low,0.8588,0.1072,0.0214,0.0058,0.0069,436.31,322,161
40536,Istanbul,Kağıthane,Çeli̇ktepe Mahallesi̇,0.3105,2,Medium,0.0462,0.8461,0.0677,0.0035,0.0364,469.01,35053,2276
191837,Istanbul,Silivri,Çelti̇k Mahallesi̇,0.2885,2,Medium,0.0230,0.8335,0.0729,0.0278,0.0428,412.23,1119,887
98688,Istanbul,Ümraniye,Cemi̇l Meri̇ç Mahallesi̇,0.3836,2,High,0.0506,0.7925,0.0931,0.0006,0.0632,315.99,23472,3073
40258,Istanbul,Beykoz,Çengeldere Mahallesi̇,0.1988,1,Low,0.8691,0.0960,0.0126,0.0088,0.0136,399.09,5640,1221
98666,Istanbul,Üsküdar,Çengelköy Mahallesi̇,0.2156,1,Low,0.9223,0.0583,0.0109,0.0023,0.0063,518.66,14636,1872
191929,Istanbul,Şile,Çengi̇lli̇ Mahallesi̇,0.2752,2,Medium,0.0067,0.7924,0.0120,0.0905,0.0984,399.49,232,111
40607,Istanbul,Küçükçekmece,Cennet Mahallesi̇,0.5403,4,Very High,0.0445,0.0151,0.0118,0.9150,0.0136,426.3,3018,1295
99128,Istanbul,Fatih,Cerrahpaşa Mahallesi̇,0.4279,3,High,0.0240,0.0521,0.8637,0.0045,0.0557,411.5,8051,840
40203,Istanbul,Bayrampaşa,Cevatpaşa Mahallesi̇,0.5684,5,Very High,0.0316,0.0108,0.0091,0.0081,0.9403,342.18,19988,1274
40614,Istanbul,Maltepe,Cevi̇zli̇ Mahallesi̇,0.5158,4,Very High,0.0274,0.0043,0.0205,0.9435,0.0042,396.03,42847,2148
40192,Istanbul,Bakırköy,Cevi̇zli̇k Mahallesi̇,0.5359,4,Very High,0.0101,0.0030,0.0080,0.9772,0.0017,345.43,5473,720
99143,Istanbul,Fatih,Ci̇bali̇ Mahallesi̇,0.2393,1,Low,0.9429,0.0371,0.0057,0.0060,0.0083,577.03,7386,1126
191745,Istanbul,Eyüpsultan,Çi̇ftalan Mahallesi̇,0.1426,1,Very Low,0.9224,0.0406,0.0201,0.0047,0.0122,461.26,195,103
40340,Istanbul,Esenler,Çi̇fte Havuzlar Mahallesi̇,0.5449,4,Very High,0.0399,0.0236,0.0056,0.9172,0.0138,307.02,2241,288
40259,Istanbul,Beykoz,Çi̇ftli̇k Mahallesi̇,0.3558,2,High,0.0514,0.8703,0.0186,0.0278,0.0319,362.3,6128,1132
40240,Istanbul,Beykoz,Çi̇ğdem Mahallesi̇,0.1985,1,Low,0.9877,0.0091,0.0008,0.0002,0.0022,462.71,11720,1965
40148,Istanbul,Avcılar,Ci̇hangi̇r Mahallesi̇,0.4877,4,Very High,0.0289,0.0223,0.0276,0.9125,0.0087,461.17,64467,3177
40217,Istanbul,Beşiktaş,Ci̇hannüma Mahallesi̇,0.2267,1,Low,0.8996,0.0776,0.0129,0.0003,0.0096,469.09,3790,455
40494,Istanbul,Arnavutköy,Çi̇li̇ngi̇r Mahallesi̇,0.3709,2,High,0.0417,0.9145,0.0247,0.0009,0.0183,403.73,12772,504
181514,Istanbul,Esenyurt,Çinar Mahallesi̇,0.4702,4,Very High,0.0164,0.0006,0.0056,0.9708,0.0065,385.51,33941,1182
40644,Istanbul,Pendik,Çinardere Mahallesi̇,0.3498,2,Medium,0.0018,0.9454,0.0061,0.0019,0.0448,546.78,22674,1467
40360,Istanbul,Eyüpsultan,Çirçir Mahallesi̇,0.3085,2,Medium,0.0591,0.7987,0.0534,0.0323,0.0565,451.67,40918,2473
40837,Istanbul,Zeytinburnu,Çirpici Mahallesi̇,0.5076,4,Very High,0.0490,0.0096,0.0143,0.9224,0.0047,357.21,27394,1500
40184,Istanbul,Bahçelievler,Çobançeşme Mahallesi̇,0.5110,4,Very High,0.0732,0.0173,0.0097,0.8862,0.0136,438.08,32553,1937
40241,Istanbul,Beykoz,Çubuklu Mahallesi̇,0.2633,2,Medium,0.0202,0.8601,0.0523,0.0275,0.0398,463.37,22123,3485
40293,Istanbul,Beyoğlu,Çukur Mahallesi̇,0.2905,2,Medium,0.0187,0.7973,0.0961,0.0075,0.0805,426.77,1948,402
40922,Istanbul,Silivri,Cumhuri̇yet Mahallesi̇,0.2329,1,Low,0.8763,0.1021,0.0101,0.0023,0.0093,498.05,10117,2676
191787,Istanbul,Çatalca,Dağyeni̇ce Mahallesi̇,0.1848,1,Low,0.9776,0.0147,0.0013,0.0003,0.0061,427.62,859,414
191853,Istanbul,Silivri,Danamandira Mahallesi̇,0.2242,1,Low,0.8847,0.0648,0.0285,0.0004,0.0216,332.17,1186,534
191869,Istanbul,Şile,Darlik Mahallesi̇,0.1619,1,Low,0.9777,0.0133,0.0024,0.0005,0.0061,460.23,204,61
40662,Istanbul,Sarıyer,Darüşşafaka Mahallesi̇,0.3127,2,Medium,0.0606,0.8700,0.0469,0.0101,0.0124,350.59,9627,358
40342,Istanbul,Esenler,Davutpaşa Mahallesi̇,0.5629,5,Very High,0.0191,0.0024,0.0060,0.0057,0.9668,290.67,16408,1044
40361,Istanbul,Eyüpsultan,Defterdar Mahallesi̇,0.4671,4,Very High,0.0699,0.0146,0.0254,0.8555,0.0346,396.34,4647,926
191931,Istanbul,Şile,Deği̇rmençayiri Mahallesi̇,0.3189,2,Medium,0.0549,0.7910,0.1132,0.0157,0.0253,448.91,646,346
40933,Istanbul,Silivri,Deği̇rmenköy Fevzi̇paşa Mahallesi̇,0.4333,3,High,0.0109,0.0323,0.8830,0.0391,0.0348,348.53,3818,1120
40934,Istanbul,Silivri,Deği̇rmenköy İsmetpaşa Mahallesi̇,0.2400,1,Low,0.8798,0.0731,0.0089,0.0001,0.0381,417.11,3588,1089
40910,Istanbul,Arnavutköy,Deli̇kli̇kaya Mahallesi̇,0.2997,2,Medium,0.0005,0.8398,0.0516,0.0192,0.0889,446.26,9418,588
191765,Istanbul,Sarıyer,Demi̇rci̇köy Mahallesi̇,0.1449,1,Very Low,0.8785,0.0992,0.0143,0.0036,0.0044,404.0,1791,759
40171,Istanbul,Bağcılar,Demi̇rkapi Mahallesi̇,0.5723,5,Very High,0.0397,0.0015,0.0081,0.0032,0.9475,385.37,59584,2694
40312,Istanbul,Fatih,Demi̇rtaş Mahallesi̇,0.2879,2,Medium,0.0349,0.8046,0.0302,0.0584,0.0718,599.7,285,340
40147,Istanbul,Avcılar,Deni̇zköşkler Mahallesi̇,0.5419,4,Very High,0.0480,0.0276,0.0001,0.9105,0.0139,433.17,43895,2250
40870,Istanbul,Beylikdüzü,Dereağzi Mahallesi̇,0.5815,5,Very High,0.0587,0.0019,0.0200,0.0044,0.9150,470.76,22082,2273
191709,Istanbul,Beykoz,Dereseki̇ Mahallesi̇,0.1650,1,Low,0.9644,0.0207,0.0052,0.0041,0.0056,420.09,1770,770
40422,Istanbul,Fatih,Dervi̇ş Ali̇ Mahallesi̇,0.4522,4,Very High,0.0235,0.0004,0.0058,0.9620,0.0083,368.14,18110,1737
40221,Istanbul,Beşiktaş,Di̇ki̇li̇taş Mahallesi̇,0.3336,2,Medium,0.0522,0.8671,0.0361,0.0197,0.0248,438.55,16211,745
40847,Istanbul,Büyükçekmece,Di̇zdari̇ye Mahallesi̇,0.4486,3,High,0.0092,0.0343,0.9165,0.0236,0.0163,476.41,6855,584
191953,Istanbul,Şile,Doğancili Mahallesi̇,0.2263,1,Low,0.9039,0.0619,0.0003,0.0128,0.0211,352.99,987,735
40627,Istanbul,Pendik,Doğu Mahallesi̇,0.5955,5,Very High,0.0264,0.0103,0.0126,0.0026,0.9481,427.75,15890,987
40689,Istanbul,Şişli,Duatepe Mahallesi̇,0.3351,2,Medium,0.0263,0.9363,0.0022,0.0137,0.0215,380.35,8160,596
40362,Istanbul,Eyüpsultan,Düğmeci̇ler Mahallesi̇,0.3168,2,Medium,0.0076,0.7638,0.1602,0.0207,0.0477,494.44,18440,1165
40518,Istanbul,Kadıköy,Dumlupinar Mahallesi̇,0.5674,5,Very High,0.0117,0.0022,0.0029,0.0014,0.9819,336.09,10817,810
40911,Istanbul,Arnavutköy,Dursunköy Mahallesi̇,0.3102,2,Medium,0.0198,0.9363,0.0018,0.0139,0.0282,425.54,467,284
40915,Istanbul,Arnavutköy,Durusu Mahallesi̇,0.3078,2,Medium,0.0205,0.7884,0.0127,0.0075,0.1709,322.55,823,263
40516,Istanbul,Kadıköy,Eği̇ti̇m Mahallesi̇,0.6242,5,Very High,0.0123,0.0036,0.0011,0.0047,0.9783,321.69,14269,1378
40886,Istanbul,Büyükçekmece,Eki̇noba Mahallesi̇,0.4812,4,Very High,0.0406,0.0014,0.0068,0.9487,0.0025,450.27,1595,545
40751,Istanbul,Çekmeköy,Ekşi̇oğlu Mahallesi̇,0.3096,2,Medium,0.1068,0.7811,0.0055,0.0070,0.0995,388.19,11194,1106
191789,Istanbul,Çatalca,Elbasan Mahallesi̇,0.3328,2,Medium,0.0830,0.8240,0.0044,0.0155,0.0731,410.37,700,504
191711,Istanbul,Beykoz,Elmali Mahallesi̇,0.1617,1,Low,0.8648,0.0812,0.0239,0.0035,0.0266,428.89,3411,935
98691,Istanbul,Ümraniye,Elmalikent Mahallesi̇,0.5012,4,Very High,0.0198,0.0122,0.0155,0.9522,0.0003,325.98,23563,2188
40759,Istanbul,Sancaktepe,Emek Mahallesi̇,0.4974,4,Very High,0.0734,0.0107,0.0425,0.8501,0.0234,334.3,29020,1571
40269,Istanbul,Beyoğlu,Emekyemez Mahallesi̇,0.5164,4,Very High,0.0202,0.0153,0.0024,0.9545,0.0077,300.82,194,350
40313,Istanbul,Fatih,Emi̇n Si̇nan Mahallesi̇,0.5616,5,Very High,0.0507,0.0098,0.0138,0.0194,0.9063,341.9,9129,345
40663,Istanbul,Sarıyer,Emi̇rgan Mahallesi̇,0.1188,1,Very Low,0.9624,0.0214,0.0097,0.0025,0.0039,526.31,8519,1111
191757,Istanbul,Pendik,Emi̇rli̇ Mahallesi̇,0.3350,2,Medium,0.0797,0.7739,0.0227,0.0481,0.0757,410.29,271,267
40537,Istanbul,Kağıthane,Emni̇yet Evleri̇ Mahallesi̇,0.3475,2,Medium,0.0853,0.8096,0.0433,0.0238,0.0380,388.42,8975,505
40363,Istanbul,Eyüpsultan,Emni̇yettepe Mahallesi̇,0.5320,4,Very High,0.0125,0.0030,0.0061,0.9748,0.0035,318.68,11330,1029
40524,Istanbul,Kadıköy,Erenköy Mahallesi̇,0.4077,3,High,0.0147,0.0103,0.9226,0.0046,0.0478,380.33,36184,1110
191871,Istanbul,Şile,Erenler Mahallesi̇,0.1986,1,Low,0.8818,0.0984,0.0051,0.0047,0.0100,429.29,148,49
40690,Istanbul,Şişli,Ergenekon Mahallesi̇,0.3910,2,High,0.0370,0.8544,0.0307,0.0367,0.0413,374.78,2453,484
40635,Istanbul,Pendik,Ertuğrul Gazi̇ Mahallesi̇,0.2181,1,Low,0.9770,0.0160,0.0049,0.0007,0.0014,600.24,13196,3444
40793,Istanbul,Ataşehir,Esatpaşa Mahallesi̇,0.3058,2,Medium,0.0254,0.8114,0.1250,0.0098,0.0284,428.71,34868,2219
191955,Istanbul,Şile,Esenceli̇ Mahallesi̇,0.2243,1,Low,0.8848,0.0763,0.0252,0.0036,0.0101,413.39,1099,51
98692,Istanbul,Ümraniye,Esenevler Mahallesi̇,0.2934,2,Medium,0.0805,0.8033,0.0416,0.0250,0.0496,445.38,27558,1194
40862,Istanbul,Esenyurt,Esenkent Mahallesi̇,0.2445,1,Low,0.8968,0.0524,0.0351,0.0019,0.0138,609.58,9877,605
40638,Istanbul,Pendik,Esenler Mahallesi̇,0.4371,3,High,0.0132,0.0368,0.8631,0.0021,0.0848,437.38,36046,1685
40747,Istanbul,Ümraniye,Esenşehi̇r Mahallesi̇,0.4867,4,Very High,0.0064,0.0014,0.0025,0.9882,0.0017,301.22,22234,1715
40691,Istanbul,Şişli,Esentepe Mahallesi̇,0.3153,2,Medium,0.0349,0.8670,0.0443,0.0157,0.0381,378.43,7791,813
40643,Istanbul,Pendik,Esenyali Mahallesi̇,0.4339,3,High,0.0031,0.0146,0.9620,0.0102,0.0101,435.54,14857,1011
40356,Istanbul,Sultangazi,Eski̇ Habi̇pler Mahallesi̇,0.4294,3,High,0.0015,0.0107,0.9720,0.0088,0.0070,295.17,14649,802
40692,Istanbul,Şişli,Eski̇şehi̇r Mahallesi̇,0.3268,2,Medium,0.0926,0.7807,0.0382,0.0097,0.0788,388.36,11819,1146
40233,Istanbul,Beşiktaş,Eti̇ler Mahallesi̇,0.3078,2,Medium,0.0239,0.8706,0.0694,0.0112,0.0249,418.72,11210,852
40282,Istanbul,Beyoğlu,Evli̇ya Çelebi̇ Mahallesi̇,0.3816,2,High,0.0627,0.7721,0.0975,0.0160,0.0517,398.37,252,111
40578,Istanbul,Sancaktepe,Eyüp Sultan Mahallesi̇,0.3550,2,High,0.0374,0.9148,0.0108,0.0061,0.0309,359.88,25073,1774
40260,Istanbul,Beykoz,Fati̇h Mahallesi̇,0.2160,1,Low,0.8653,0.1181,0.0067,0.0034,0.0065,390.03,4632,655
98693,Istanbul,Ümraniye,Fati̇h Sultan Mehmet Mahallesi̇,0.4635,4,Very High,0.0313,0.0141,0.0371,0.9104,0.0071,330.97,4993,231
16765,Istanbul,Silivri,Fener Mahallesi̇,0.1949,1,Low,0.9119,0.0826,0.0025,0.0012,0.0019,430.47,1574,1457
40514,Istanbul,Kadıköy,Fenerbahçe Mahallesi̇,0.3678,2,High,0.0553,0.7689,0.0226,0.0307,0.1226,410.64,22226,1192
40515,Istanbul,Kadıköy,Feneryolu Mahallesi̇,0.4102,3,High,0.0197,0.0069,0.9229,0.0015,0.0489,365.45,26478,930
40794,Istanbul,Üsküdar,Ferah Mahallesi̇,0.2814,2,Medium,0.0182,0.8291,0.0651,0.0088,0.0788,483.62,22553,1330
40665,Istanbul,Sarıyer,Ferahevler Mahallesi̇,0.3026,2,Medium,0.0193,0.7793,0.1133,0.0394,0.0486,323.91,16178,2123
40577,Istanbul,Ataşehir,Ferhatpaşa Mahallesi̇,0.3604,2,High,0.0487,0.8440,0.0831,0.0017,0.0225,395.61,21533,2119
40693,Istanbul,Şişli,Feri̇köy Mahallesi̇,0.3235,2,Medium,0.0361,0.9226,0.0118,0.0131,0.0164,398.01,14097,897
40795,Istanbul,Ataşehir,Feti̇h Mahallesi̇,0.2693,2,Medium,0.0086,0.9547,0.0075,0.0139,0.0153,458.45,12628,575
40262,Istanbul,Beyoğlu,Feti̇htepe Mahallesi̇,0.3604,2,High,0.0694,0.7727,0.0249,0.0268,0.1061,407.86,13078,1721
40457,Istanbul,Gaziosmanpaşa,Fevzi̇ Çakmak Mahallesi̇,0.4832,4,Very High,0.0231,0.0147,0.0122,0.9446,0.0053,334.85,24782,1093
40610,Istanbul,Maltepe,Feyzullah Mahallesi̇,0.6595,5,Very High,0.0228,0.0015,0.0075,0.0108,0.9574,365.64,21649,942
40517,Istanbul,Kadıköy,Fi̇ki̇rtepe Mahallesi̇,0.4698,4,Very High,0.0077,0.0011,0.0083,0.9804,0.0025,341.33,13314,1106
40619,Istanbul,Maltepe,Findikli Mahallesi̇,0.3837,2,High,0.0148,0.9695,0.0059,0.0001,0.0097,457.25,67950,2353
40276,Istanbul,Beyoğlu,Fi̇ruzağa Mahallesi̇,0.3122,2,Medium,0.0480,0.8801,0.0035,0.0227,0.0458,449.77,4041,549
40152,Istanbul,Avcılar,Fi̇ruzköy Mahallesi̇,0.4194,3,High,0.0076,0.0002,0.9644,0.0089,0.0189,459.86,25250,3238
40694,Istanbul,Şişli,Fulya Mahallesi̇,0.3593,2,High,0.0271,0.8997,0.0126,0.0092,0.0514,354.77,17659,920
191767,Istanbul,Sarıyer,Gari̇pçe Mahallesi̇,0.1034,1,Very Low,0.8651,0.1090,0.0009,0.0030,0.0219,543.67,391,153
40222,Istanbul,Beşiktaş,Gayrettepe Mahallesi̇,0.4001,3,High,0.0282,0.0141,0.8830,0.0239,0.0508,370.37,13652,519
40469,Istanbul,Sultangazi,Gazi̇ Mahallesi̇,0.4180,3,High,0.0025,0.0486,0.8801,0.0198,0.0490,400.16,37682,2222
40925,Istanbul,Silivri,Gazi̇tepe Mahallesi̇,0.2964,2,Medium,0.0361,0.8407,0.0926,0.0080,0.0226,402.4,1341,807
40498,Istanbul,Güngören,Gençosman Mahallesi̇,0.6373,5,Very High,0.0236,0.0075,0.0011,0.0128,0.9549,320.34,44027,1312
191903,Istanbul,Şile,Geredeli̇ Mahallesi̇,0.1603,1,Low,0.8910,0.0668,0.0149,0.0125,0.0147,419.99,793,595
40618,Istanbul,Maltepe,Gi̇rne Mahallesi̇,0.3731,2,High,0.0376,0.8386,0.0584,0.0126,0.0527,432.02,21250,774
191759,Istanbul,Pendik,Göçbeyli̇ Mahallesi̇,0.2499,1,Low,0.9031,0.0830,0.0086,0.0020,0.0034,431.55,1572,703
191905,Istanbul,Şile,Göçe Mahallesi̇,0.2290,1,Low,0.9981,0.0012,0.0002,0.0000,0.0005,372.86,925,360
40834,Istanbul,Zeytinburnu,Gökalp Mahallesi̇,0.5135,4,Very High,0.0521,0.0196,0.0171,0.8947,0.0164,388.27,20394,1147
191791,Istanbul,Çatalca,Gökçeali̇ Mahallesi̇,0.3590,2,High,0.0990,0.7606,0.0782,0.0161,0.0461,378.08,2130,760
181490,Istanbul,Esenyurt,Gökevler Mahallesi̇,0.4008,3,High,0.0023,0.0083,0.9827,0.0035,0.0032,400.59,17448,122
16807,Istanbul,Şile,Gökmaşli Mahallesi̇,0.1135,1,Very Low,0.9762,0.0145,0.0065,0.0006,0.0022,450.01,240,157
40244,Istanbul,Beykoz,Göksu Mahallesi̇,0.2326,1,Low,0.9042,0.0539,0.0238,0.0050,0.0131,425.28,2446,617
40379,Istanbul,Eyüpsultan,Göktürk Merkez Mahallesi̇,0.3527,2,High,0.0744,0.7956,0.1007,0.0075,0.0218,372.66,42838,3111
191729,Istanbul,Beykoz,Göllü Mahallesi̇,0.1848,1,Low,0.9920,0.0053,0.0010,0.0001,0.0016,390.11,275,149
191713,Istanbul,Beykoz,Görele Mahallesi̇,0.1545,1,Low,0.9425,0.0398,0.0137,0.0000,0.0040,436.8,2220,691
40520,Istanbul,Kadıköy,Göztepe Mahallesi̇,0.3974,2,High,0.0046,0.7823,0.0373,0.0391,0.1367,392.93,42418,1391
40695,Istanbul,Şişli,Gülbahar Mahallesi̇,0.3568,2,High,0.0343,0.7659,0.0328,0.0453,0.1218,361.73,25078,1007
40622,Istanbul,Maltepe,Gülensu Mahallesi̇,0.1915,1,Low,0.9663,0.0181,0.0008,0.0052,0.0097,636.51,14684,2918
40640,Istanbul,Pendik,Güllü Bağlar Mahallesi̇,0.3881,2,High,0.0397,0.8971,0.0224,0.0189,0.0219,433.24,19924,1385
40621,Istanbul,Maltepe,Gülsuyu Mahallesi̇,0.2414,1,Low,0.9003,0.0539,0.0364,0.0001,0.0092,567.16,15129,2300
40538,Istanbul,Kağıthane,Gültepe Mahallesi̇,0.2346,1,Low,0.8583,0.1070,0.0007,0.0107,0.0233,463.69,15046,1202
191769,Istanbul,Sarıyer,Gümüşdere Mahallesi̇,0.1684,1,Low,0.8886,0.0628,0.0002,0.0127,0.0357,435.04,2748,804
40151,Istanbul,Avcılar,Gümüşpala Mahallesi̇,0.4543,4,Very High,0.0207,0.0041,0.0238,0.9488,0.0025,472.34,40021,1987
40560,Istanbul,Kartal,Gümüşpinar Mahallesi̇,0.3170,2,Medium,0.0415,0.8961,0.0442,0.0040,0.0142,485.02,28376,1493
40278,Istanbul,Beyoğlu,Gümüşsuyu Mahallesi̇,0.2190,1,Low,0.8897,0.0979,0.0027,0.0034,0.0063,556.42,2164,390
40935,Istanbul,Silivri,Gümüşyaka Mahallesi̇,0.5211,4,Very High,0.0150,0.0146,0.0139,0.9486,0.0080,392.45,10157,4842
40168,Istanbul,Bağcılar,Güneşli̇ Mahallesi̇,0.5522,5,Very High,0.0125,0.0027,0.0026,0.0040,0.9782,421.29,46861,2579
40499,Istanbul,Güngören,Güneştepe Mahallesi̇,0.5009,4,Very High,0.0365,0.0056,0.0343,0.9067,0.0170,350.54,50415,1723
40768,Istanbul,Çekmeköy,Güngören Mahallesi̇,0.2647,2,Medium,0.0202,0.7770,0.0351,0.0246,0.1430,376.46,13602,578
40867,Istanbul,Beylikdüzü,Gürpinar Mahallesi̇,0.4205,3,High,0.0025,0.0003,0.9853,0.0012,0.0107,505.46,22040,1517
40539,Istanbul,Kağıthane,Gürsel Mahallesi̇,0.3473,2,Medium,0.0711,0.8572,0.0132,0.0115,0.0470,459.34,31353,2126
40500,Istanbul,Güngören,Güven Mahallesi̇,0.6049,5,Very High,0.0487,0.0051,0.0011,0.0198,0.9253,389.06,16542,669
40597,Istanbul,Başakşehir,Güverci̇ntepe Mahallesi̇,0.5486,4,Very High,0.0616,0.0208,0.0401,0.8528,0.0247,383.67,81731,4555
40883,Istanbul,Büyükçekmece,Güzelce Mahallesi̇,0.4583,4,Very High,0.0606,0.0008,0.0177,0.9135,0.0073,472.03,11267,2604
40797,Istanbul,Üsküdar,Güzeltepe Mahallesi̇,0.3913,2,High,0.0359,0.8594,0.0165,0.0142,0.0740,369.44,14315,1443
40634,Istanbul,Pendik,Güzelyali Mahallesi̇,0.7048,5,Very High,0.0151,0.0050,0.0040,0.0022,0.9738,376.54,35934,1965
40895,Istanbul,Esenyurt,Güzelyurt Mahallesi̇,0.3894,2,High,0.0561,0.8531,0.0106,0.0285,0.0516,493.87,18974,617
40477,Istanbul,Sultangazi,Habi̇bler Mahallesi̇,0.2342,1,Low,0.9455,0.0410,0.0062,0.0017,0.0056,443.65,8408,2008
40958,Istanbul,Şile,Haci Kasim Mahallesi̇,0.1330,1,Very Low,0.9063,0.0616,0.0193,0.0002,0.0127,470.23,1159,279
40280,Istanbul,Beyoğlu,Haciahmet Mahallesi̇,0.2945,2,Medium,0.0485,0.8311,0.0113,0.0528,0.0563,432.35,15865,1147
191911,Istanbul,Şile,Hacilli Mahallesi̇,0.1339,1,Very Low,0.8681,0.1048,0.0155,0.0037,0.0080,491.6,302,126
191975,Istanbul,Arnavutköy,Hacimaşli Mahallesi̇,0.2355,1,Low,0.9678,0.0202,0.0058,0.0018,0.0043,446.4,723,253
40285,Istanbul,Beyoğlu,Hacimi̇mi̇ Mahallesi̇,0.4258,3,High,0.0025,0.0181,0.9022,0.0403,0.0368,342.31,1216,373
40913,Istanbul,Arnavutköy,Hadimköy Mahallesi̇,0.4029,3,High,0.0038,0.0018,0.9840,0.0029,0.0075,355.07,29863,1248
40698,Istanbul,Şişli,Halaskargazi̇ Mahallesi̇,0.3291,2,Medium,0.0032,0.9634,0.0147,0.0033,0.0154,443.82,1702,362
40304,Istanbul,Beyoğlu,Halicioğlu Mahallesi̇,0.3084,2,Medium,0.0320,0.9164,0.0306,0.0020,0.0190,496.03,13453,660
40696,Istanbul,Şişli,Hali̇de Edi̇p Adivar Mahallesi̇,0.3398,2,Medium,0.0084,0.9562,0.0270,0.0021,0.0063,403.46,17867,826
40697,Istanbul,Şişli,Hali̇l Rifat Paşa Mahallesi̇,0.3409,2,Medium,0.0250,0.9305,0.0119,0.0026,0.0300,329.83,7156,396
40590,Istanbul,Küçükçekmece,Halkali Merkez Mahallesi̇,0.4045,3,High,0.0073,0.0400,0.8832,0.0241,0.0454,415.27,83527,3773
191795,Istanbul,Çatalca,Hallaçli Mahallesi̇,0.2994,2,Medium,0.0185,0.9590,0.0112,0.0048,0.0065,310.6,1527,878
40541,Istanbul,Kağıthane,Hami̇di̇ye Mahallesi̇,0.3382,2,Medium,0.0303,0.8784,0.0351,0.0186,0.0376,364.22,44105,1406
40489,Istanbul,Arnavutköy,Haraççi Mahallesi̇,0.3939,2,High,0.0090,0.9167,0.0220,0.0224,0.0299,366.8,11967,1500
40699,Istanbul,Şişli,Harbi̇ye Mahallesi̇,0.2385,1,Low,0.8872,0.0869,0.0088,0.0038,0.0133,475.39,2453,330
40636,Istanbul,Pendik,Harmandere Mahallesi̇,0.3507,2,High,0.0376,0.9057,0.0269,0.0057,0.0242,375.9,10925,463
40540,Istanbul,Kağıthane,Harmantepe Mahallesi̇,0.2210,1,Low,0.9680,0.0191,0.0103,0.0001,0.0026,508.86,22506,1834
191933,Istanbul,Şile,Hasanli Mahallesi̇,0.2243,1,Low,0.9720,0.0174,0.0037,0.0014,0.0055,413.76,315,166
40510,Istanbul,Kadıköy,Hasanpaşa Mahallesi̇,0.4854,4,Very High,0.0428,0.0122,0.0228,0.9176,0.0047,354.14,17043,1314
99129,Istanbul,Fatih,Haseki̇ Sultan Mahallesi̇,0.5363,4,Very High,0.0447,0.0238,0.0584,0.8658,0.0073,424.36,9379,923
40912,Istanbul,Arnavutköy,Hastane Mahallesi̇,0.3081,2,Medium,0.0799,0.7581,0.0650,0.0153,0.0817,426.73,11657,856
40501,Istanbul,Güngören,Haznedar Mahallesi̇,0.5024,4,Very High,0.1019,0.0145,0.0255,0.8571,0.0010,360.09,20399,856
40744,Istanbul,Ümraniye,Heki̇mbaşi Mahallesi̇,0.2538,2,Medium,0.0101,0.9713,0.0080,0.0025,0.0081,414.14,7862,1796
40142,Istanbul,Adalar,Heybeli̇ada Mahallesi̇,0.7207,5,Very High,0.0218,0.0073,0.0002,0.0115,0.9592,521.6,4731,1436
40486,Istanbul,Arnavutköy,Hi̇cret Mahallesi̇,0.4137,3,High,0.0164,0.0071,0.9226,0.0190,0.0350,337.59,4393,340
40776,Istanbul,Sancaktepe,Hi̇lal Mahallesi̇,0.3308,2,Medium,0.0212,0.9419,0.0001,0.0076,0.0293,370.03,6491,951
191827,Istanbul,Çatalca,Hi̇sarbeyli̇ Mahallesi̇,0.1649,1,Low,0.9038,0.0545,0.0329,0.0042,0.0045,417.27,378,183
40315,Istanbul,Fatih,Hobyar Mahallesi̇,0.3266,2,Medium,0.0297,0.8793,0.0054,0.0252,0.0604,572.71,97,546
40316,Istanbul,Fatih,Hoca Giyasetti̇n Mahallesi̇,0.4744,4,Very High,0.0220,0.0173,0.0246,0.9355,0.0006,383.0,506,291
40317,Istanbul,Fatih,Hocapaşa Mahallesi̇,0.2891,2,Medium,0.0232,0.8380,0.1047,0.0125,0.0216,574.96,302,408
40156,Istanbul,Bağcılar,Hürri̇yet Mahallesi̇,0.4863,4,Very High,0.0149,0.0037,0.0056,0.9738,0.0021,441.53,26954,1518
40272,Istanbul,Beyoğlu,Hüseyi̇nağa Mahallesi̇,0.3608,2,High,0.0153,0.8658,0.0367,0.0147,0.0675,430.97,501,300
